sales_id,date_id,customer_id,location_id,product_id,Quantity,Unit Cost,Unit Price,Cost,Revenue
3737,315,85,13,10,3,30,39,90,117
3738,342,16,13,15,3,180,216,540,648
3739,61,16,13,15,3,567,635.666667,1701,1907
3740,61,16,13,1,1,550,900,550,900
3741,63,16,13,1,2,75,126.5,150,253
3742,34,16,13,5,1,2295,2823,2295,2823
3743,34,16,13,1,2,10.5,11,21,22
3744,185,16,13,5,2,1160,1476.5,2320,2953
3745,470,16,13,15,1,2443,2925,2443,2925
3746,447,16,13,15,3,333.33,408,1000,1224
3747,137,85,11,3,2,70,113.5,140,227
3748,329,85,11,3,2,192.5,282.5,385,565
3749,13,85,11,3,2,192.5,280.5,385,561
3750,232,86,16,7,3,250,261,750,783
3751,342,86,6,12,3,405,404.333333,1215,1213
3752,197,86,6,12,1,742,706,742,706
3753,346,87,24,5,2,1147.5,1142,2295,2284
3754,346,87,24,6,2,330,292,660,584
3755,240,88,11,5,1,2295,2873,2295,2873
3756,240,88,11,8,3,176,273.333333,528,820
3757,240,88,11,7,3,333.33,536.666667,1000,1610
3758,348,88,11,5,2,384.5,498.5,769,997
3759,415,88,11,5,1,2071,2417,2071,2417
3760,27,38,13,7,1,150,239,150,239
3761,233,88,11,11,3,48,75,144,225
3762,359,39,17,5,3,773.33,770,2320,2310
3763,99,39,17,5,1,2295,1595,2295,1595
3764,99,39,17,3,2,122.5,138.5,245,277
3765,471,39,17,15,1,2443,2574,2443,2574
3766,17,39,17,3,1,840,737,840,737
3767,86,39,17,15,3,814.33,655,2443,1965
3768,337,40,11,11,2,108,139.5,216,279
3769,60,40,11,11,3,78,102.333333,234,307
3770,237,40,11,11,2,36,45.5,72,91
3771,48,40,11,11,3,51,65.333333,153,196
3772,319,40,25,7,1,300,454,300,454
3773,117,40,25,7,1,1250,997,1250,997
3774,286,39,8,8,2,143,209,286,418
3775,286,39,8,13,3,63.33,92.333333,190,277
3776,286,39,8,13,2,37.5,57,75,114
3777,286,39,8,3,3,198.33,283.666667,595,851
3778,210,39,8,13,3,39,50.666667,117,152
3779,210,39,8,13,1,65,87,65,87
3780,210,39,8,3,3,11.67,16.333333,35,49
3781,115,39,8,3,2,367.5,492,735,984
3782,55,39,29,5,3,765,890.333333,2295,2671
3783,55,39,29,1,1,420,515,420,515
3784,55,39,29,1,2,25,28.5,50,57
3785,55,39,29,1,3,3.67,5,11,15
3786,55,39,29,9,1,159,211,159,211
3787,285,40,7,3,1,945,1399,945,1399
3788,322,40,7,5,1,2295,2834,2295,2834
3789,322,40,7,3,3,81.67,116,245,348
3790,1,40,7,5,2,1147.5,1412.5,2295,2825
3791,1,40,7,3,2,157.5,262,315,524
3792,472,40,7,5,2,1035.5,1134.5,2071,2269
3793,473,40,7,5,1,2071,2481,2071,2481
3794,40,40,7,3,2,297.5,402,595,804
3795,299,40,7,5,2,384.5,419,769,838
3796,155,42,5,11,3,12,21,36,63
3797,315,42,5,11,2,126,108.5,252,217
3798,438,86,4,3,1,245,413,245,413
3799,222,86,4,1,3,90,123,270,369
3800,222,86,4,1,3,36.67,34,110,102
3801,222,86,4,3,2,245,364.5,490,729
3802,289,86,4,1,2,35,47.5,70,95
3803,237,86,4,13,3,46.67,39.666667,140,119
3804,254,86,4,13,3,31.67,44.333333,95,133
3805,254,86,4,3,3,245,218.333333,735,655
3806,17,86,4,1,1,76,85,76,85
3807,17,86,4,3,3,221.67,251,665,753
3808,94,86,4,11,3,84,89.666667,252,269
3809,395,87,13,7,1,108,117,108,117
3810,76,87,13,13,2,55,95.5,110,191
3811,76,87,13,7,2,459,459,918,918
3812,126,87,13,1,1,55,86,55,86
3813,126,87,13,1,3,210,229.666667,630,689
3814,126,87,13,3,1,700,592,700,592
3815,99,87,13,1,1,600,593,600,593
3816,99,87,13,1,2,40,47,80,94
3817,99,87,13,3,1,875,1339,875,1339
3818,214,87,13,7,1,1350,1789,1350,1789
3819,348,87,13,7,3,350,459.666667,1050,1379
3820,391,87,13,1,1,120,166,120,166
3821,391,87,13,1,3,90,98,270,294
3822,391,87,13,3,1,665,581,665,581
3823,313,87,13,13,1,50,42,50,42
3824,313,87,13,13,1,125,116,125,116
3825,313,87,13,3,2,437.5,314.5,875,629
3826,283,87,13,1,1,88,140,88,140
3827,283,87,13,3,1,385,583,385,583
3828,13,87,13,1,1,96,131,96,131
3829,13,87,13,1,1,34,37,34,37
3830,252,87,13,13,3,48.33,46,145,138
3831,252,87,13,7,1,540,818,540,818
3832,304,87,13,7,3,288,355,864,1065
3833,284,87,13,7,2,225,284,450,568
3834,226,87,13,1,3,14.67,20.333333,44,61
3835,226,87,13,1,2,342.5,243.5,685,487
3836,226,87,13,1,1,11,16,11,16
3837,121,39,5,5,3,773.33,1059.666667,2320,3179
3838,121,39,5,13,2,15,19,30,38
3839,121,39,5,13,1,110,96,110,96
3840,285,40,7,13,3,35,49.333333,105,148
3841,1,40,7,13,3,16.67,28,50,84
3842,1,40,7,13,1,10,15,10,15
3843,289,40,7,13,1,60,83,60,83
3844,32,39,6,11,1,144,200,144,200
3845,345,39,6,11,2,90,104.5,180,209
3846,345,39,6,4,3,212,274.333333,636,823
3847,114,39,6,11,2,27,33,54,66
3848,67,39,6,11,1,171,210,171,210
3849,474,39,6,11,1,189,213,189,213
3850,350,39,6,11,1,180,190,180,190
3851,247,39,6,11,1,18,17,18,17
3852,288,4,8,5,3,765,902.333333,2295,2707
3853,288,4,8,3,3,23.33,37,70,111
3854,475,4,8,5,1,2049,2465,2049,2465
3855,4,3,11,5,3,765,1020.333333,2295,3061
3856,4,3,11,13,2,140,204.5,280,409
3857,4,3,11,13,3,43.33,69.666667,130,209
3858,4,3,11,3,3,256.67,384.333333,770,1153
3859,476,3,11,5,2,1035.5,1162.5,2071,2325
3860,151,42,6,17,3,676.67,920.333333,2030,2761
3861,283,42,6,17,2,805,914,1610,1828
3862,146,42,6,17,2,805,902,1610,1804
3863,477,42,6,17,1,140,165,140,165
3864,75,44,6,17,1,2030,2312,2030,2312
3865,155,45,18,15,1,540,637,540,637
3866,155,45,18,1,1,8,9,8,9
3867,155,45,18,1,1,537,610,537,610
3868,155,45,18,1,3,19,21.333333,57,64
3869,237,45,18,5,3,765,707.333333,2295,2122
3870,205,5,13,11,2,81,72,162,144
3871,14,4,10,11,3,48,68.333333,144,205
3872,113,5,6,4,2,715.5,737.5,1431,1475
3873,11,7,13,11,3,51,53.333333,153,160
3874,43,7,17,11,1,189,236,189,236
3875,203,7,8,11,1,54,78,54,78
3876,409,7,11,11,2,81,123.5,162,247
3877,157,12,5,5,2,1147.5,1281,2295,2562
3878,157,12,5,8,2,242,369,484,738
3879,157,12,5,2,2,220.5,247.5,441,495
3880,100,8,10,7,2,621,904,1242,1808
3881,96,8,10,5,1,2295,2837,2295,2837
3882,96,8,10,8,3,66,102,198,306
3883,96,8,10,7,1,750,980,750,980
3884,8,8,10,7,2,300,492,600,984
3885,339,8,10,5,1,2071,2386,2071,2386
3886,15,8,10,5,3,773.33,850,2320,2550
3887,15,8,10,7,1,540,588,540,588
3888,156,13,9,5,2,1147.5,1419.5,2295,2839
3889,288,12,13,3,1,735,846,735,846
3890,249,12,13,5,3,773.33,842.666667,2320,2528
3891,249,12,13,3,3,198.33,324.333333,595,973
3892,164,12,13,3,1,280,367,280,367
3893,94,8,6,17,1,840,908,840,908
3894,154,8,6,5,2,1160,1264.5,2320,2529
3895,96,8,6,13,2,20,26.5,40,53
3896,390,8,6,13,3,28.33,35.666667,85,107
3897,390,8,6,13,1,252,343,252,343
3898,390,8,6,11,1,99,116,99,116
3899,478,8,6,5,3,683,638.666667,2049,1916
3900,85,8,6,5,1,2320,2335,2320,2335
3901,93,8,6,13,1,99,119,99,119
3902,93,8,6,13,1,95,105,95,105
3903,209,8,6,5,2,1160,1186.5,2320,2373
3904,209,8,6,13,2,35,37.5,70,75
3905,209,8,6,13,3,40,43.333333,120,130
3906,209,8,6,11,1,207,235,207,235
3907,335,8,6,5,1,2295,2291,2295,2291
3908,326,8,6,13,1,180,203,180,203
3909,326,8,6,13,3,45,47.666667,135,143
3910,479,62,1,11,3,87,85,261,255
3911,328,62,1,4,3,477,488,1431,1464
3912,267,44,20,11,1,54,68,54,68
3913,56,59,11,11,1,144,213,144,213
3914,167,59,13,11,1,234,174,234,174
3915,196,58,10,11,1,36,47,36,47
3916,228,48,25,11,1,36,51,36,51
3917,1,61,6,7,3,200,263.333333,600,790
3918,98,67,4,11,1,261,181,261,181
3919,340,67,10,11,3,90,147,270,441
3920,432,31,8,3,2,385,533,770,1066
3921,305,31,8,5,2,1147.5,1393.5,2295,2787
3922,305,31,8,13,2,50,76,100,152
3923,305,31,8,13,2,12.5,19,25,38
3924,305,31,8,3,2,472.5,641,945,1282
3925,385,31,8,5,1,2071,2430,2071,2430
3926,390,31,4,5,3,773.33,827.333333,2320,2482
3927,101,34,11,11,2,103.5,150,207,300
3928,398,34,13,5,2,1147.5,1292,2295,2584
3929,452,34,13,15,1,1701,1528,1701,1528
3930,264,34,13,5,1,2049,2203,2049,2203
3931,283,34,13,5,3,773.33,633.666667,2320,1901
3932,102,95,6,7,1,650,841,650,841
3933,258,56,21,11,2,36,30,72,60
3934,378,55,16,13,1,210,162,210,162
3935,216,56,6,1,2,43.5,56,87,112
3936,107,56,6,7,1,1050,1499,1050,1499
3937,107,56,6,11,3,12,15,36,45
3938,126,57,17,13,1,180,162,180,162
3939,126,57,17,13,1,80,116,80,116
3940,126,57,17,7,1,486,435,486,435
3941,219,57,11,11,3,33,49.333333,99,148
3942,131,62,16,13,1,110,94,110,94
3943,131,62,16,13,2,35,40.5,70,81
3944,131,62,16,3,3,58.33,79.666667,175,239
3945,389,97,11,13,2,95,133.5,190,267
3946,389,97,11,13,1,130,181,130,181
3947,1,62,6,12,2,607.5,656,1215,1312
3948,455,62,6,5,3,683,618.666667,2049,1856
3949,262,62,6,5,2,1160,1035,2320,2070
3950,262,62,6,13,3,10,11,30,33
3951,262,62,6,13,1,55,57,55,57
3952,239,96,6,12,3,405,494.333333,1215,1483
3953,239,96,6,11,3,84,102.666667,252,308
3954,101,96,6,12,3,794.67,873.333333,2384,2620
3955,101,96,6,13,3,21,27.333333,63,82
3956,101,96,6,13,3,6.67,8.666667,20,26
3957,174,96,6,5,2,282.5,310.5,565,621
3958,454,96,6,5,2,1024.5,951,2049,1902
3959,337,96,6,5,2,1147.5,1063.5,2295,2127
3960,246,96,6,5,2,282.5,273.5,565,547
3961,246,96,6,11,3,3,3.333333,9,10
3962,382,96,6,5,3,765,666,2295,1998
3963,382,96,6,13,1,145,178,145,178
3964,382,96,6,13,3,83.33,89,250,267
3965,382,96,6,7,3,486,590.333333,1458,1771
3966,258,98,9,5,1,2295,2262,2295,2262
3967,258,98,9,13,3,43.33,69.333333,130,208
3968,258,98,9,13,3,33.33,42.333333,100,127
3969,354,98,13,13,2,115,159.5,230,319
3970,354,98,13,13,2,27.5,35.5,55,71
3971,354,98,13,11,3,45,55,135,165
3972,354,98,13,3,3,233.33,310.666667,700,932
3973,123,99,6,3,3,140,166,420,498
3974,123,99,6,1,1,638,756,638,756
3975,123,99,6,1,3,16.67,20.333333,50,61
3976,123,99,6,7,1,300,353,300,353
3977,452,99,6,7,3,166.67,196.333333,500,589
3978,289,99,6,1,3,45,47,135,141
3979,289,99,6,1,1,638,688,638,688
3980,289,99,6,1,1,46,50,46,50
3981,148,99,6,7,3,383.33,452,1150,1356
3982,114,17,13,13,1,300,455,300,455
3983,114,17,13,13,2,20,29.5,40,59
3984,114,17,13,2,2,330.5,340,661,680
3985,99,63,6,11,3,39,54.666667,117,164
3986,259,63,6,11,1,189,253,189,253
3987,210,63,6,11,1,45,49,45,49
3988,343,63,6,11,1,9,11,9,11
3989,382,63,6,11,1,99,104,99,104
3990,344,17,6,1,2,67.5,89,135,178
3991,344,17,6,1,3,105,126,315,378
3992,32,17,6,11,2,94.5,123,189,246
3993,114,17,6,1,2,362.5,462.5,725,925
3994,114,17,6,1,2,20,25.5,40,51
3995,108,17,6,1,2,337.5,448.5,675,897
3996,108,17,6,1,2,5,6,10,12
3997,108,17,6,1,1,39,45,39,45
3998,283,17,6,11,1,144,146,144,146
3999,78,17,6,1,3,158.33,172.333333,475,517
4000,343,17,6,11,2,31.5,35,63,70
4001,130,17,6,1,2,420.5,446,841,892
4002,130,17,6,1,2,60,68.5,120,137
4003,344,17,6,3,2,367.5,441,735,882
4004,258,65,6,1,1,551,738,551,738
4005,258,65,6,1,3,43.33,52.333333,130,157
4006,258,65,6,2,3,212.33,250.333333,637,751
4007,6,65,6,2,3,245,267,735,801
4008,168,65,6,1,1,76,80,76,80
4009,168,65,6,1,1,650,716,650,716
4010,301,58,7,13,1,30,44,30,44
4011,301,58,7,13,2,62.5,95.5,125,191
4012,301,58,7,3,2,17.5,26,35,52
4013,229,58,7,3,2,245,330,490,660
4014,234,58,6,11,3,87,102.333333,261,307
4015,96,58,6,11,3,12,16.666667,36,50
4016,38,58,6,11,3,3,3.666667,9,11
4017,38,58,6,11,1,270,344,270,344
4018,38,58,6,11,2,18,22,36,44
4019,203,58,6,11,3,54,65.333333,162,196
4020,47,58,6,11,2,108,103,216,206
4021,113,58,6,11,2,58.5,68,117,136
4022,30,58,6,11,3,72,77.333333,216,232
4023,24,58,6,11,3,33,37.333333,99,112
4024,300,59,6,11,3,72,75.666667,216,227
4025,338,59,6,11,2,99,127,198,254
4026,90,59,6,11,3,21,24.333333,63,73
4027,14,59,6,11,1,180,208,180,208
4028,93,59,6,11,2,36,35,72,70
4029,164,59,6,11,2,49.5,47,99,94
4030,267,67,22,13,3,16.67,22.333333,50,67
4031,267,67,22,13,2,115,171.5,230,343
4032,267,67,22,3,3,175,255,525,765
4033,379,49,6,13,2,58.5,76,117,152
4034,379,49,6,13,3,28.33,38.333333,85,115
4035,344,49,6,9,3,13.33,17,40,51
4036,300,49,6,11,3,75,101.333333,225,304
4037,101,49,6,13,2,117,148,234,296
4038,101,49,6,13,1,25,30,25,30
4039,101,49,6,9,3,29,37,87,111
4040,388,49,6,13,1,40,51,40,51
4041,388,49,6,13,2,31.5,40.5,63,81
4042,388,49,6,11,1,207,263,207,263
4043,257,49,6,13,1,35,44,35,44
4044,257,49,6,13,2,108,139.5,216,279
4045,257,49,6,11,2,40.5,45.5,81,91
4046,96,49,6,11,1,126,169,126,169
4047,145,49,6,9,1,87,112,87,112
4048,158,49,6,13,2,45,60.5,90,121
4049,158,49,6,13,2,57.5,69.5,115,139
4050,417,49,6,11,1,207,244,207,244
4051,401,49,6,13,1,70,84,70,84
4052,401,49,6,13,1,144,181,144,181
4053,161,49,6,11,2,103.5,118.5,207,237
4054,270,49,6,11,2,135,154,270,308
4055,79,49,6,9,1,183,209,183,209
4056,94,49,6,13,2,75,82,150,164
4057,94,49,6,13,2,42.5,47.5,85,95
4058,204,49,7,13,2,10,13.5,20,27
4059,204,49,7,13,2,52.5,71,105,142
4060,204,49,7,11,2,126,177.5,252,355
4061,170,50,10,13,2,5,6.5,10,13
4062,186,49,17,8,1,637,726,637,726
4063,186,49,17,16,2,240,272,480,544
4064,186,49,17,7,3,316.67,346,950,1038
4065,186,49,17,2,1,661,1084,661,1084
4066,295,50,4,15,1,540,684,540,684
4067,296,50,4,15,1,1120,1383,1120,1383
4068,29,50,4,5,3,773.33,952.333333,2320,2857
4069,29,50,4,1,1,25,34,25,34
4070,151,92,6,1,2,377,447.5,754,895
4071,151,92,6,1,3,43.33,57.333333,130,172
4072,151,92,6,7,1,300,384,300,384
4073,151,92,6,11,3,72,92,216,276
4074,152,92,6,1,3,50,60,150,180
4075,152,92,6,1,2,4,5,8,10
4076,152,92,6,7,3,432,563.666667,1296,1691
4077,124,92,6,1,3,64.33,79.333333,193,238
4078,4,92,6,1,2,275,365.5,550,731
4079,4,92,6,1,1,50,68,50,68
4080,154,92,6,11,1,180,222,180,222
4081,96,92,6,1,1,580,690,580,690
4082,96,92,6,1,2,15,21,30,42
4083,138,92,6,1,2,377,469.5,754,939
4084,138,92,6,1,3,13.33,15.666667,40,47
4085,138,92,6,1,3,11.33,14.333333,34,43
4086,206,92,6,11,3,21,26.666667,63,80
4087,206,92,6,7,2,325,390,650,780
4088,317,92,6,11,3,54,66.333333,162,199
4089,317,92,6,1,2,17.5,20,35,40
4090,235,92,6,11,1,207,216,207,216
4091,66,92,6,1,2,16.5,17.5,33,35
4092,66,92,6,1,3,4,4.333333,12,13
4093,66,92,6,7,1,1080,1252,1080,1252
4094,125,92,6,1,1,425,437,425,437
4095,125,92,6,1,1,50,55,50,55
4096,41,92,6,1,2,54,59.5,108,119
4097,41,92,6,1,1,652,651,652,651
4098,41,92,6,7,1,150,155,150,155
4099,41,92,6,11,2,117,133,234,266
4100,169,92,6,1,1,87,104,87,104
4101,169,92,6,1,3,50,54.666667,150,164
4102,169,92,6,11,1,54,56,54,56
4103,393,92,6,1,2,50,59.5,100,119
4104,393,92,6,11,3,75,76.333333,225,229
4105,18,92,6,11,2,54,61.5,108,123
4106,341,92,6,11,1,252,248,252,248
4107,117,92,6,1,2,290,302.5,580,605
4108,117,92,6,1,3,5.33,6.333333,16,19
4109,117,92,6,1,3,4.67,5.333333,14,16
4110,204,92,6,7,2,275,299.5,550,599
4111,373,92,6,11,1,63,74,63,74
4112,137,68,9,8,2,296.5,296.5,593,593
4113,137,68,9,14,1,1715,1503,1715,1503
4114,398,68,5,5,3,765,1084,2295,3252
4115,398,68,5,13,2,25,42,50,84
4116,398,68,5,3,1,210,239,210,239
4117,253,68,5,5,3,773.33,745,2320,2235
4118,253,68,5,3,2,87.5,149.5,175,299
4119,221,68,5,15,3,180,134,540,402
4120,221,68,5,13,2,72,85.5,144,171
4121,221,68,5,13,3,50,86.333333,150,259
4122,221,68,5,3,3,245,380.333333,735,1141
4123,354,68,5,13,1,99,110,99,110
4124,354,68,5,13,1,55,73,55,73
4125,432,69,11,2,2,269.5,358,539,716
4126,396,69,11,2,1,196,263,196,263
4127,312,70,18,13,2,31.5,49,63,98
4128,312,70,18,13,2,37.5,48,75,96
4129,399,70,18,13,1,220,268,220,268
4130,399,70,18,13,1,110,114,110,114
4131,174,70,18,13,1,81,136,81,136
4132,174,70,18,13,3,5,5.333333,15,16
4133,301,70,6,12,2,371,396.5,742,793
4134,4,70,6,12,1,2384,2516,2384,2516
4135,137,70,6,12,3,247.33,255.666667,742,767
4136,287,70,6,12,1,1215,1361,1215,1361
4137,174,70,6,12,3,405,433.666667,1215,1301
4138,78,70,6,12,1,1215,1136,1215,1136
4139,29,70,6,12,1,1215,1090,1215,1090
4140,353,70,6,12,1,2384,2146,2384,2146
4141,136,69,17,15,1,540,794,540,794
4142,136,69,17,11,3,33,52.666667,99,158
4143,110,69,17,5,2,384.5,299,769,598
4144,264,69,17,15,2,391.5,318,783,636
4145,238,69,17,5,3,765,804.333333,2295,2413
4146,382,69,17,5,2,1147.5,972,2295,1944
4147,438,69,13,13,2,45,50,90,100
4148,438,69,13,13,2,81,113.5,162,227
4149,438,69,13,10,1,189,195,189,195
4150,136,53,8,5,2,1147.5,1447.5,2295,2895
4151,480,53,8,5,1,2049,2385,2049,2385
4152,218,53,29,13,2,20,16,40,32
4153,218,53,29,13,1,30,35,30,35
4154,218,53,29,3,3,338.33,387.333333,1015,1162
4155,218,53,29,7,3,466.67,382,1400,1146
4156,118,71,29,13,1,290,350,290,350
4157,118,71,29,13,1,60,75,60,75
4158,372,19,13,12,2,1192,1427.5,2384,2855
4159,165,19,13,1,2,163,131.5,326,263
4160,165,19,13,1,2,5.5,7,11,14
4161,284,18,16,15,1,2443,1959,2443,1959
4162,284,18,16,1,2,146.5,184.5,293,369
4163,360,18,16,5,3,773.33,754.333333,2320,2263
4164,227,18,16,12,1,2384,1840,2384,1840
4165,227,18,16,3,2,367.5,486,735,972
4166,145,73,6,7,2,600,734.5,1200,1469
4167,185,73,6,7,3,83.33,105,250,315
4168,423,73,6,7,2,810,871,1620,1742
4169,334,73,6,12,2,1192,1233,2384,2466
4170,327,22,9,7,1,400,324,400,324
4171,143,21,10,11,3,66,93.666667,198,281
4172,135,21,10,11,2,76.5,121,153,242
4173,203,21,10,3,1,210,296,210,296
4174,401,21,10,3,3,198.33,292.333333,595,877
4175,318,21,10,3,3,70,93,210,279
4176,75,21,10,1,3,10,13.666667,30,41
4177,75,21,10,3,3,116.67,149.333333,350,448
4178,24,21,10,3,1,735,897,735,897
4179,155,22,6,12,2,371,399,742,798
4180,109,22,6,5,2,1147.5,1158.5,2295,2317
4181,174,22,6,5,3,773.33,820,2320,2460
4182,481,22,6,5,2,1024.5,997.5,2049,1995
4183,292,22,6,5,2,1147.5,1101.5,2295,2203
4184,147,22,6,5,3,773.33,709.666667,2320,2129
4185,74,22,6,12,3,794.67,678.333333,2384,2035
4186,179,22,6,5,1,2320,2287,2320,2287
4187,197,22,6,12,3,794.67,815.666667,2384,2447
4188,88,52,7,1,2,24,36,48,72
4189,332,52,7,11,3,51,77.666667,153,233
4190,287,52,7,1,1,80,119,80,119
4191,287,52,7,2,2,330.5,513.5,661,1027
4192,431,52,7,1,2,225,315,450,630
4193,431,52,7,1,1,23,31,23,31
4194,90,52,17,7,3,450,627.666667,1350,1883
4195,263,72,13,11,3,51,62,153,186
4196,64,72,13,11,2,117,97,234,194
4197,372,72,17,11,3,36,48.666667,108,146
4198,72,30,8,11,1,108,185,108,185
4199,431,53,6,7,3,183.33,186.333333,550,559
4200,214,29,13,11,2,130.5,122.5,261,245
4201,360,27,9,7,1,54,57,54,57
4202,114,27,17,11,3,51,69.333333,153,208
4203,408,26,6,6,1,715,872,715,872
4204,141,74,16,12,2,1192,1070.5,2384,2141
4205,141,74,16,3,3,303.33,258,910,774
4206,351,74,16,5,2,1160,1474,2320,2948
4207,351,74,16,1,2,472.5,648,945,1296
4208,351,74,16,1,1,145,108,145,108
4209,351,74,16,3,3,46.67,62,140,186
4210,351,74,16,7,1,750,1065,750,1065
4211,113,74,16,15,3,814.33,638.666667,2443,1916
4212,113,74,16,13,3,81,69,243,207
4213,113,74,16,13,1,85,68,85,68
4214,260,74,5,11,1,189,141,189,141
4215,221,25,12,12,1,2384,2736,2384,2736
4216,221,25,12,3,2,35,52.5,70,105
4217,279,25,12,5,3,683,750,2049,2250
4218,198,25,12,15,3,180,203.333333,540,610
4219,364,25,12,5,1,2320,2713,2320,2713
4220,474,25,6,12,1,2384,2266,2384,2266
4221,246,94,13,6,2,495,676,990,1352
4222,246,94,13,10,3,27,24.666667,81,74
4223,228,23,19,13,2,70,98,140,196
4224,228,23,19,3,2,455,701,910,1402
4225,147,23,25,13,3,5,7,15,21
4226,147,23,25,13,2,130,124.5,260,249
4227,147,23,25,3,3,11.67,15.333333,35,46
4228,400,75,13,13,1,200,196,200,196
4229,400,75,13,13,1,110,113,110,113
4230,45,23,9,13,3,93.33,106.666667,280,320
4231,45,23,9,13,1,85,124,85,124
4232,45,23,9,7,1,108,152,108,152
4233,416,9,4,6,1,1155,1680,1155,1680
4234,416,9,4,3,2,385,526.5,770,1053
4235,78,14,17,13,2,75,55,150,110
4236,78,14,17,13,1,50,75,50,75
4237,78,14,17,14,2,794,755,1588,1510
4238,119,93,15,5,2,1147.5,1017.5,2295,2035
4239,119,93,15,13,1,140,155,140,155
4240,267,93,13,7,3,72,92.666667,216,278
4241,348,93,13,13,3,45,52.666667,135,158
4242,348,93,13,13,2,130,172.5,260,345
4243,348,93,13,3,2,280,398,560,796
4244,348,93,13,7,1,756,890,756,890
4245,170,93,13,3,3,151.67,138,455,414
4246,171,93,16,13,2,15,15.5,30,31
4247,171,93,16,13,3,16.67,24.333333,50,73
4248,360,14,16,13,2,2.5,3.5,5,7
4249,360,14,16,13,2,100,137.5,200,275
4250,360,14,16,3,3,280,340.666667,840,1022
4251,98,93,10,13,2,150,196,300,392
4252,98,93,10,13,2,55,68,110,136
4253,83,77,11,13,2,40,53.5,80,107
4254,83,77,11,13,1,30,38,30,38
4255,251,78,19,13,3,6.67,6.666667,20,20
4256,251,78,19,13,3,63.33,50,190,150
4257,251,78,19,7,3,306,447,918,1341
4258,479,78,10,13,3,66.67,95.666667,200,287
4259,479,78,10,13,1,20,28,20,28
4260,1,101,10,1,3,25,33.666667,75,101
4261,1,101,10,1,2,7,11,14,22
4262,1,101,10,16,3,80,127.666667,240,383
4263,153,78,12,1,1,80,126,80,126
4264,153,78,12,3,3,93.33,151.333333,280,454
4265,153,78,12,7,1,50,76,50,76
4266,153,78,12,11,1,9,14,9,14
4267,7,78,12,1,2,315,454,630,908
4268,7,78,12,3,1,945,1428,945,1428
4269,7,78,12,7,1,200,317,200,317
4270,7,78,12,11,2,45,68.5,90,137
4271,373,77,9,13,1,60,54,60,54
4272,373,77,9,13,2,100,126.5,200,253
4273,93,3,7,6,2,495,661,990,1322
4274,172,4,6,9,3,66.33,91.333333,199,274
4275,8,4,6,11,3,63,86,189,258
4276,154,76,11,1,2,17.5,29,35,58
4277,154,76,11,6,3,513.33,814.666667,1540,2444
4278,28,76,11,1,3,290,380.333333,870,1141
4279,28,76,11,1,3,23.33,33.666667,70,101
4280,28,76,11,1,3,2.33,3,7,9
4281,431,76,11,1,1,300,369,300,369
4282,20,76,11,1,3,50,73.333333,150,220
4283,20,76,11,1,1,50,66,50,66
4284,172,79,19,13,1,145,146,145,146
4285,172,79,19,13,2,115,135.5,230,271
4286,142,15,6,11,2,72,90.5,144,181
4287,205,15,6,11,2,9,11,18,22
4288,438,15,24,13,1,140,151,140,151
4289,438,15,24,13,3,10,11.666667,30,35
4290,438,15,24,3,3,70,94,210,282
4291,5,15,12,13,1,25,35,25,35
4292,5,15,12,13,2,20,29.5,40,59
4293,93,76,16,13,3,50,55,150,165
4294,93,76,16,3,2,140,108.5,280,217
4295,96,9,11,5,3,256.33,333,769,999
4296,88,9,11,5,2,384.5,505,769,1010
4297,202,9,11,8,1,330,435,330,435
4298,211,9,11,5,3,773.33,976.666667,2320,2930
4299,211,9,11,8,2,165,253,330,506
4300,482,9,11,5,1,2049,2532,2049,2532
4301,50,9,11,5,3,773.33,919,2320,2757
4302,60,9,11,5,1,2295,2408,2295,2408
4303,230,79,10,1,2,14,20,28,40
4304,230,79,10,3,2,262.5,432,525,864
4305,2,79,10,3,2,472.5,762,945,1524
4306,71,79,10,3,1,245,392,245,392
4307,428,79,10,1,3,136,207.666667,408,623
4308,97,79,10,1,3,35,45.333333,105,136
4309,97,79,10,3,3,186.67,267,560,801
4310,40,79,10,1,2,72.5,101.5,145,203
4311,40,79,10,1,1,630,867,630,867
4312,40,79,10,1,2,27.5,37,55,74
4313,103,79,10,1,2,12.5,16.5,25,33
4314,103,79,10,1,1,95,124,95,124
4315,103,79,10,1,3,20.67,27.666667,62,83
4316,423,79,10,1,2,70,91.5,140,183
4317,423,79,10,3,3,140,181.666667,420,545
4318,74,79,10,1,3,26.67,34.666667,80,104
4319,74,79,10,3,1,35,48,35,48
4320,76,15,11,1,3,23.33,33.666667,70,101
4321,217,15,11,1,1,70,96,70,96
4322,217,15,11,1,2,101.5,154,203,308
4323,217,15,11,3,3,140,212,420,636
4324,258,15,11,1,3,15,21.666667,45,65
4325,258,15,11,1,3,13,18.666667,39,56
4326,258,15,11,9,2,71.5,100.5,143,201
4327,6,15,11,1,1,110,168,110,168
4328,6,15,11,1,2,275,421,550,842
4329,6,15,11,3,3,221.67,329,665,987
4330,70,15,11,5,1,540,611,540,611
4331,70,15,11,3,1,210,295,210,295
4332,109,15,11,1,3,270.67,401,812,1203
4333,109,15,11,1,1,35,57,35,57
4334,483,15,11,5,1,2071,2411,2071,2411
4335,250,15,11,5,3,773.33,846.333333,2320,2539
4336,250,15,11,1,2,350,465,700,930
4337,250,15,11,1,2,45,62.5,90,125
